State,Account_Length,Area_Code,Intl_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Latitude,Longitude,Name,Churn
WV,144,510,0,1,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,4,1.0,0,38.597626,-80.454903,West Virginia,0
DE,183,415,0,1,8,86.5,119,14.71,285.2,97,24.24,180.4,133,8.12,8.7,2,2.35,2,38.910832,-75.52767,Delaware,0
ID,46,415,0,0,0,124.8,133,21.22,157.3,143,13.37,199.3,72,8.97,8.6,4,2.32,2,44.068202,-114.742041,Idaho,0
MO,45,510,0,1,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2,37.964253,-91.831833,Missouri,0
HI,101,510,0,0,0,93.8,127,15.95,150.0,104,12.75,241.1,116,10.85,10.7,2,2.89,1,19.898682,-155.66585700000005,Hawaii,0
AZ,92,415,1,1,45,281.1,88,47.79,198.0,103,16.83,94.3,76,4.24,7.5,3,2.03,0,34.048928000000004,-111.093731,Arizona,0
PA,52,408,0,0,0,215.9,67,36.7,217.0,108,18.45,342.8,130,15.43,5.2,2,1.4,1,41.203322,-77.194525,Pennsylvania,0
WI,117,408,0,1,14,80.2,81,13.63,219.0,103,18.62,122.6,102,5.52,8.6,2,2.32,1,43.78444,-88.787868,Wisconsin,0
MA,62,415,1,0,0,159.7,86,27.15,197.5,76,16.79,121.6,105,5.47,13.9,6,3.75,0,42.407211,-71.382437,Massachusetts,1
NJ,128,415,0,0,0,237.9,125,40.44,247.6,93,21.05,208.9,68,9.4,13.9,4,3.75,1,40.058324,-74.405661,New Jersey,1
IA,79,415,0,1,17,167.9,114,28.54,243.7,93,20.71,211.9,114,9.54,9.1,2,2.46,1,41.878003,-93.097702,Iowa,0
AZ,87,510,0,0,0,110.9,91,18.85,158.5,115,13.47,207.5,131,9.34,6.2,5,1.67,1,34.048928000000004,-111.093731,Arizona,0
MT,109,510,0,0,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,46.879682,-110.362566,Montana,0
AR,179,415,1,1,38,220.1,78,37.42,234.3,71,19.92,237.3,85,10.68,10.1,4,2.73,4,35.20105,-91.831833,Arkansas,0
DE,67,415,1,1,35,181.1,59,30.79,215.9,116,18.35,216.3,106,9.73,16.9,4,4.56,0,38.910832,-75.52767,Delaware,1
AK,126,415,0,0,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,63.588753,-154.493062,Alaska,1
OH,96,415,0,0,0,106.6,128,18.12,284.8,87,24.21,178.9,92,8.05,14.9,7,4.02,1,40.417287,-82.907123,Ohio,0
MD,108,415,1,1,42,130.1,90,22.12,167.0,128,14.2,244.7,80,11.01,13.6,5,3.67,3,39.045755,-76.641271,Maryland,1
MA,108,415,0,0,0,178.3,137,30.31,189.0,76,16.07,129.1,102,5.81,14.6,5,3.94,0,42.407211,-71.382437,Massachusetts,0
WV,85,408,0,0,0,225.0,81,38.25,176.9,63,15.04,194.3,110,8.74,7.1,2,1.92,3,38.597626,-80.454903,West Virginia,0
MN,116,408,0,0,0,197.9,84,33.64,168.1,113,14.29,239.8,145,10.79,12.0,6,3.24,1,46.729553,-94.6859,Minnesota,0
DC,170,510,0,0,0,184.1,106,31.3,204.9,70,17.42,224.3,133,10.09,9.8,3,2.65,2,38.905985,-77.03341800000003,District of Columbia,0
WA,132,415,0,0,0,240.1,115,40.82,180.4,91,15.33,133.4,122,6.0,8.0,6,2.16,3,47.751074,-120.740139,Washington,0
MD,62,408,0,0,0,321.1,105,54.59,265.5,122,22.57,180.5,72,8.12,11.5,2,3.11,4,39.045755,-76.641271,Maryland,1
MI,81,415,1,0,0,149.4,68,25.4,171.9,98,14.61,214.5,97,9.65,17.9,3,4.83,3,44.314844,-85.602364,Michigan,1
MT,78,415,0,0,0,191.7,122,32.59,241.4,88,20.52,203.5,86,9.16,9.1,5,2.46,1,46.879682,-110.362566,Montana,0
ME,97,510,0,0,0,211.0,76,35.87,189.0,100,16.07,123.0,102,5.54,4.7,4,1.27,3,45.253783,-69.44546899999999,Maine,0
WV,43,408,0,0,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,38.597626,-80.454903,West Virginia,0
AL,72,415,0,0,0,166.5,102,28.31,261.0,103,22.19,262.7,85,11.82,13.3,5,3.59,0,32.318231,-86.902298,Alabama,0
WY,90,408,0,1,39,94.8,89,16.12,219.1,91,18.62,197.4,65,8.88,11.4,5,3.08,1,43.075968,-107.290284,Wyoming,0
HI,106,415,0,0,0,147.9,97,25.14,209.3,99,17.79,162.1,80,7.29,8.8,5,2.38,2,19.898682,-155.66585700000005,Hawaii,0
VT,97,415,0,0,0,112.7,119,19.16,217.7,109,18.5,152.1,76,6.84,6.5,5,1.76,1,44.55880300000001,-72.577841,Vermont,0
ID,173,510,0,1,21,232.4,96,39.51,211.9,118,18.01,273.0,102,12.29,5.0,5,1.35,3,44.068202,-114.742041,Idaho,0
WI,153,510,0,0,0,159.5,103,27.12,275.5,90,23.42,176.7,126,7.95,10.1,2,2.73,1,43.78444,-88.787868,Wisconsin,1
TN,130,408,0,0,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,35.517491,-86.58044699999998,Tennessee,0
NJ,106,415,0,0,0,207.9,91,35.34,172.0,109,14.62,191.8,143,8.63,14.4,7,3.89,4,40.058324,-74.405661,New Jersey,0
ME,123,408,0,0,0,114.4,91,19.45,216.6,123,18.41,250.6,102,11.28,11.0,3,2.97,0,45.253783,-69.44546899999999,Maine,0
ID,73,510,0,1,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,44.068202,-114.742041,Idaho,0
WV,113,510,0,0,0,72.5,88,12.33,204.0,112,17.34,117.9,118,5.31,6.6,3,1.78,1,38.597626,-80.454903,West Virginia,0
GA,136,415,0,0,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,9.8,4,2.65,7,32.157435,-82.907123,Georgia,0
OK,82,510,0,0,0,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0,35.007752,-97.092877,Oklahoma,1
WY,120,415,0,1,24,227.5,81,38.68,234.9,71,19.97,166.4,128,7.49,9.0,13,2.43,1,43.075968,-107.290284,Wyoming,0
NV,89,415,0,0,0,134.9,59,22.93,156.0,152,13.26,197.5,112,8.89,10.2,5,2.75,1,38.80261,-116.419389,Nevada,0
MN,138,415,0,0,0,194.3,83,33.03,189.9,97,16.14,232.2,102,10.45,9.0,3,2.43,5,46.729553,-94.6859,Minnesota,0
MI,63,510,0,0,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0,44.314844,-85.602364,Michigan,0
NM,132,408,0,0,0,169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1,34.97273,-105.032363,New Mexico,0
DE,51,415,1,0,0,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,4,3.81,0,38.910832,-75.52767,Delaware,1
VT,111,408,0,0,0,99.3,112,16.88,270.5,136,22.99,225.3,94,10.14,9.0,6,2.43,3,44.55880300000001,-72.577841,Vermont,0
KS,57,415,0,0,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,0,39.011902,-98.484246,Kansas,0
ME,99,415,0,0,0,222.4,102,37.81,185.8,89,15.79,237.7,81,10.7,12.0,8,3.24,2,45.253783,-69.44546899999999,Maine,0
VT,165,510,0,0,0,242.9,126,41.29,209.8,65,17.83,228.4,126,10.28,0.0,0,0.0,1,44.55880300000001,-72.577841,Vermont,0
WI,116,415,0,1,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,8.3,4,2.24,1,43.78444,-88.787868,Wisconsin,0
SC,109,415,0,0,0,222.5,74,37.83,169.7,75,14.42,264.3,94,11.89,9.0,3,2.43,2,33.836081,-81.163725,South Carolina,0
WA,141,415,0,0,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1,47.751074,-120.740139,Washington,0
MA,66,415,0,0,0,116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,3,42.407211,-71.382437,Massachusetts,0
PA,171,415,0,1,25,223.2,77,37.94,183.2,118,15.57,150.8,90,6.79,10.2,3,2.75,3,41.203322,-77.194525,Pennsylvania,0
NE,129,510,0,1,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,41.492537,-99.901813,Nebraska,0
WV,70,415,0,0,0,214.8,87,36.52,131.0,114,11.14,216.9,104,9.76,9.4,3,2.54,3,38.597626,-80.454903,West Virginia,0
LA,123,415,0,1,33,146.6,87,24.92,114.8,59,9.76,220.4,99,9.92,2.9,7,0.78,0,31.244823,-92.145024,Louisiana,0
ND,148,415,1,0,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,8.2,5,2.21,1,47.551493,-101.002012,North Dakota,0
IA,86,408,0,0,0,126.3,115,21.47,168.8,112,14.35,154.6,95,6.96,9.8,7,2.65,2,41.878003,-93.097702,Iowa,0
NY,150,415,0,1,35,139.6,72,23.73,332.8,170,28.29,213.8,105,9.62,8.8,2,2.38,2,43.299428000000006,-74.217933,New York,0
SD,148,408,0,0,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,13,2.57,1,43.969515,-99.901813,South Dakota,0
AK,41,415,0,0,0,159.3,66,27.08,125.9,75,10.7,261.9,76,11.79,11.1,5,3.0,1,63.588753,-154.493062,Alaska,0
KY,73,408,0,0,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,37.839333,-84.27001800000002,Kentucky,0
AZ,48,415,0,1,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,34.048928000000004,-111.093731,Arizona,0
FL,147,415,0,0,0,155.1,117,26.37,239.7,93,20.37,208.8,133,9.4,10.6,4,2.86,0,27.664827,-81.515754,Florida,0
MT,73,408,0,1,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,46.879682,-110.362566,Montana,0
NM,155,415,0,0,0,190.3,123,32.35,301.3,96,25.61,214.6,134,9.66,8.0,3,2.16,1,34.97273,-105.032363,New Mexico,0
AL,16,408,0,0,0,209.5,89,35.62,172.8,85,14.69,94.1,102,4.23,8.8,4,2.38,1,32.318231,-86.902298,Alabama,0
MO,85,510,0,0,0,165.8,96,28.19,190.0,141,16.15,144.0,116,6.48,10.9,3,2.94,5,37.964253,-91.831833,Missouri,1
MI,81,408,0,0,0,166.2,102,28.25,217.6,112,18.5,220.2,68,9.91,13.2,2,3.56,4,44.314844,-85.602364,Michigan,0
DC,138,415,0,0,0,170.5,87,28.99,118.2,116,10.05,187.9,111,8.46,11.2,7,3.02,2,38.905985,-77.03341800000003,District of Columbia,0
MA,111,415,0,0,0,284.4,89,48.35,157.0,113,13.35,242.8,91,10.93,8.4,8,2.27,0,42.407211,-71.382437,Massachusetts,1
ME,82,510,0,1,29,207.2,111,35.22,254.1,137,21.6,169.3,92,7.62,9.5,5,2.57,2,45.253783,-69.44546899999999,Maine,0
NY,40,510,0,0,0,115.7,105,19.67,127.8,113,10.86,107.5,91,4.84,9.3,6,2.51,1,43.299428000000006,-74.217933,New York,0
DE,75,510,0,1,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1,38.910832,-75.52767,Delaware,0
MT,131,415,0,1,24,135.9,60,23.1,233.2,78,19.82,210.6,121,9.48,9.4,4,2.54,1,46.879682,-110.362566,Montana,0
ME,205,510,0,1,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,5,2.11,2,45.253783,-69.44546899999999,Maine,0
UT,161,510,1,0,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,39.32098,-111.093731,Utah,1
MI,128,415,0,0,0,179.4,94,30.5,270.4,92,22.98,191.0,88,8.59,7.9,4,2.13,0,44.314844,-85.602364,Michigan,0
OH,114,415,0,0,0,187.8,109,31.93,154.6,97,13.14,213.9,102,9.63,10.1,3,2.73,2,40.417287,-82.907123,Ohio,0
WY,139,415,0,0,0,192.8,104,32.78,234.4,96,19.92,203.2,101,9.14,13.0,3,3.51,3,43.075968,-107.290284,Wyoming,0
VA,62,408,0,0,0,172.8,101,29.38,204.8,97,17.41,240.8,90,10.84,9.1,8,2.46,2,37.431573,-78.656894,Virginia,0
MI,37,415,0,0,0,191.4,116,32.54,167.4,99,14.23,216.5,112,9.74,14.0,5,3.78,3,44.314844,-85.602364,Michigan,0
WI,72,408,0,0,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,43.78444,-88.787868,Wisconsin,0
OK,86,510,1,0,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,35.007752,-97.092877,Oklahoma,1
WI,69,510,1,0,0,279.8,90,47.57,248.7,91,21.14,171.0,118,7.69,8.4,10,2.27,2,43.78444,-88.787868,Wisconsin,1
MO,92,415,0,0,0,154.0,122,26.18,329.8,88,28.03,288.0,117,12.96,5.6,2,1.51,3,37.964253,-91.831833,Missouri,1
WI,81,415,0,1,33,161.6,117,27.47,123.0,90,10.46,261.3,101,11.76,12.2,5,3.29,1,43.78444,-88.787868,Wisconsin,0
ND,94,408,0,0,0,174.0,85,29.58,241.1,114,20.49,207.8,94,9.35,7.9,1,2.13,1,47.551493,-101.002012,North Dakota,0
RI,112,510,0,0,0,194.4,101,33.05,190.3,82,16.18,183.4,107,8.25,11.4,2,3.08,0,41.580095,-71.477429,Rhode Island,0
OK,127,510,0,1,27,2.6,113,0.44,254.0,102,21.59,242.7,156,10.92,9.2,5,2.48,3,35.007752,-97.092877,Oklahoma,0
MS,107,510,1,0,0,273.5,104,46.5,183.8,68,15.62,153.8,67,6.92,11.0,9,2.97,2,32.354668,-89.398528,Mississippi,0
OK,15,415,0,0,0,121.1,130,20.59,216.0,86,18.36,235.1,33,10.58,16.1,5,4.35,2,35.007752,-97.092877,Oklahoma,0
CA,93,415,0,1,36,178.7,134,30.38,178.6,102,15.18,126.8,82,5.71,8.0,4,2.16,2,36.778261,-119.417932,California,0
KS,68,415,0,0,0,207.6,68,35.29,251.6,123,21.39,191.6,100,8.62,10.9,6,2.94,2,39.011902,-98.484246,Kansas,0
TX,88,510,0,0,0,138.3,116,23.51,236.0,138,20.06,179.1,110,8.06,9.6,4,2.59,3,31.968599,-99.901813,Texas,0
MA,56,510,0,0,0,253.2,95,43.04,188.0,116,15.98,142.0,133,6.39,4.4,4,1.19,1,42.407211,-71.382437,Massachusetts,0
AL,41,510,0,1,34,194.4,63,33.05,254.9,110,21.67,160.2,115,7.21,17.2,9,4.64,2,32.318231,-86.902298,Alabama,0
MS,124,415,0,0,0,251.5,85,42.76,214.2,98,18.21,186.1,71,8.37,11.1,6,3.0,3,32.354668,-89.398528,Mississippi,0
OR,163,408,0,1,25,219.6,99,37.33,210.4,99,17.88,242.7,88,10.92,13.8,8,3.73,2,43.804133,-120.554201,Oregon,0
MO,55,510,0,0,0,189.0,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,37.964253,-91.831833,Missouri,0
NC,125,408,0,0,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,2,35.759573,-79.0193,North Carolina,0
GA,64,510,0,0,0,216.9,78,36.87,211.0,115,17.94,179.8,116,8.09,11.4,5,3.08,3,32.157435,-82.907123,Georgia,0
NY,99,415,0,0,0,182.6,83,31.04,154.5,111,13.13,196.0,57,8.82,12.1,5,3.27,0,43.299428000000006,-74.217933,New York,0
DE,54,415,1,0,0,214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1,38.910832,-75.52767,Delaware,0
ME,174,415,0,0,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,45.253783,-69.44546899999999,Maine,0
IA,120,415,0,1,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,41.878003,-93.097702,Iowa,0
NV,129,415,0,0,0,150.0,98,25.5,232.4,101,19.75,261.2,123,11.75,12.5,6,3.38,1,38.80261,-116.419389,Nevada,0
OK,159,510,0,0,0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,5,35.007752,-97.092877,Oklahoma,0
DE,87,510,0,0,0,256.2,105,43.55,160.7,102,13.66,249.4,80,11.22,7.4,2,2.0,4,38.910832,-75.52767,Delaware,0
AR,109,510,0,0,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,35.20105,-91.831833,Arkansas,0
UT,50,510,0,0,0,258.1,106,43.88,161.4,106,13.72,225.1,110,10.13,11.7,5,3.16,1,39.32098,-111.093731,Utah,0
MD,116,510,1,1,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,39.045755,-76.641271,Maryland,0
UT,117,510,0,1,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,39.32098,-111.093731,Utah,0
MI,139,415,0,1,20,214.6,101,36.48,235.1,132,19.98,162.8,132,7.33,14.8,12,4.0,0,44.314844,-85.602364,Michigan,0
RI,180,415,0,0,0,143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,1,41.580095,-71.477429,Rhode Island,0
VT,84,415,0,1,42,214.3,112,36.43,188.2,107,16.0,333.5,117,15.01,11.3,10,3.05,0,44.55880300000001,-72.577841,Vermont,0
KY,96,415,0,1,40,108.6,90,18.46,206.4,154,17.54,126.3,118,5.68,13.4,4,3.62,0,37.839333,-84.27001800000002,Kentucky,0
AL,102,415,0,0,0,123.1,106,20.93,182.0,102,15.47,244.6,75,11.01,12.6,7,3.4,2,32.318231,-86.902298,Alabama,0
RI,111,415,0,0,0,229.4,107,39.0,214.1,99,18.2,289.6,95,13.03,10.4,6,2.81,4,41.580095,-71.477429,Rhode Island,0
IN,68,510,0,0,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,6,2.4,2,40.551217,-85.602364,Indiana,1
WY,146,408,0,0,0,109.0,69,18.53,265.8,98,22.59,228.3,80,10.27,12.6,2,3.4,1,43.075968,-107.290284,Wyoming,0
RI,117,408,0,1,13,207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,1,41.580095,-71.477429,Rhode Island,0
HI,49,510,0,0,0,119.3,117,20.28,215.1,109,18.28,178.7,90,8.04,11.1,1,3.0,1,19.898682,-155.66585700000005,Hawaii,0
WI,94,510,0,0,0,177.1,112,30.11,194.0,112,16.49,146.7,108,6.6,5.9,4,1.59,1,43.78444,-88.787868,Wisconsin,0
CA,112,415,0,0,0,208.7,150,35.48,212.8,104,18.09,178.1,98,8.01,8.5,4,2.3,0,36.778261,-119.417932,California,0
WV,52,510,0,1,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2,38.597626,-80.454903,West Virginia,0
FL,185,408,0,0,0,55.6,97,9.45,288.7,83,24.54,111.2,110,5.0,12.1,3,3.27,2,27.664827,-81.515754,Florida,0
FL,99,408,0,0,0,155.3,93,26.4,265.7,95,22.58,145.7,67,6.56,12.4,4,3.35,0,27.664827,-81.515754,Florida,0
CO,120,510,0,1,27,153.5,84,26.1,194.0,73,16.49,256.5,94,11.54,10.2,7,2.75,5,39.550051,-105.782067,Colorado,0
MN,155,408,1,0,0,250.8,146,42.64,152.5,105,12.96,148.1,104,6.66,10.0,5,2.7,2,46.729553,-94.6859,Minnesota,0
CO,66,408,0,1,40,141.7,87,24.09,268.3,89,22.81,241.3,68,10.86,8.5,7,2.3,0,39.550051,-105.782067,Colorado,0
ME,80,408,0,1,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,45.253783,-69.44546899999999,Maine,0
WV,82,408,0,0,0,143.7,116,24.43,170.7,99,14.51,287.7,95,12.95,7.8,5,2.11,1,38.597626,-80.454903,West Virginia,0
WA,161,415,0,0,0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,1,47.751074,-120.740139,Washington,0
VA,133,408,0,1,39,239.9,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,5,37.431573,-78.656894,Virginia,0
IN,108,415,0,0,0,199.3,104,33.88,224.2,92,19.06,140.1,57,6.3,15.2,2,4.1,0,40.551217,-85.602364,Indiana,0
SD,128,415,0,0,0,247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,14.7,2,3.97,3,43.969515,-99.901813,South Dakota,0
DE,171,510,0,1,17,186.9,94,31.77,240.0,138,20.4,200.9,64,9.04,5.8,3,1.57,1,38.910832,-75.52767,Delaware,0
SD,52,510,1,0,0,251.4,118,42.74,196.6,80,16.71,192.0,53,8.64,11.0,2,2.97,0,43.969515,-99.901813,South Dakota,1
ID,86,415,0,0,0,194.2,98,33.01,193.8,95,16.47,192.0,123,8.64,9.3,7,2.51,3,44.068202,-114.742041,Idaho,0
AZ,109,415,1,0,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,34.048928000000004,-111.093731,Arizona,1
NJ,93,415,0,0,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0,40.058324,-74.405661,New Jersey,0
VA,84,415,0,0,0,130.2,105,22.13,278.0,60,23.63,305.4,74,13.74,14.0,6,3.78,2,37.431573,-78.656894,Virginia,0
MT,60,408,0,0,0,252.7,97,42.96,221.1,121,18.79,109.9,100,4.95,12.4,4,3.35,2,46.879682,-110.362566,Montana,0
VA,86,415,0,1,30,99.9,84,16.98,263.5,125,22.4,254.7,90,11.46,9.8,7,2.65,2,37.431573,-78.656894,Virginia,0
NY,68,415,0,1,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,43.299428000000006,-74.217933,New York,0
IA,168,408,0,0,0,128.8,96,21.9,104.9,71,8.92,141.1,128,6.35,11.2,2,3.02,1,41.878003,-93.097702,Iowa,0
KY,76,415,0,0,0,204.0,69,34.68,225.1,110,19.13,240.3,85,10.81,9.6,5,2.59,1,37.839333,-84.27001800000002,Kentucky,0
MO,103,408,0,1,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,37.964253,-91.831833,Missouri,0
MD,133,510,0,0,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,39.045755,-76.641271,Maryland,1
TX,70,415,0,0,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,31.968599,-99.901813,Texas,1
AL,106,415,0,0,0,223.0,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,32.318231,-86.902298,Alabama,0
MT,101,408,0,1,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2,46.879682,-110.362566,Montana,0
UT,144,510,0,1,37,219.9,102,37.38,222.1,77,18.88,118.5,111,5.33,10.0,4,2.7,1,39.32098,-111.093731,Utah,0
KS,128,415,0,0,0,103.3,122,17.56,245.9,123,20.9,161.1,95,7.25,6.4,7,1.73,0,39.011902,-98.484246,Kansas,0
ND,79,408,0,0,0,205.7,123,34.97,214.5,108,18.23,226.1,106,10.17,6.7,18,1.81,1,47.551493,-101.002012,North Dakota,0
NJ,42,415,0,1,32,163.8,80,27.85,177.8,123,15.11,190.4,106,8.57,8.1,5,2.19,0,40.058324,-74.405661,New Jersey,0
TN,17,510,0,1,31,153.1,115,26.03,185.9,59,15.8,224.3,102,10.09,10.0,1,2.7,6,35.517491,-86.58044699999998,Tennessee,1
MD,74,415,0,0,0,155.7,116,26.47,173.7,63,14.76,257.4,97,11.58,8.1,4,2.19,0,39.045755,-76.641271,Maryland,0
TX,119,510,0,0,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,1,2.4,2,31.968599,-99.901813,Texas,1
NJ,95,408,1,1,37,220.2,109,37.43,185.3,99,15.75,205.1,82,9.23,4.1,2,1.11,0,40.058324,-74.405661,New Jersey,1
SD,209,415,0,0,0,227.2,128,38.62,258.4,92,21.96,183.5,74,8.26,8.9,4,2.4,3,43.969515,-99.901813,South Dakota,0
AZ,138,415,0,0,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,0,34.048928000000004,-111.093731,Arizona,0
NV,121,408,0,1,44,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24,1,38.80261,-116.419389,Nevada,0
CT,120,408,1,0,0,202.0,123,34.34,184.3,78,15.67,176.0,89,7.92,7.4,2,2.0,2,41.60322100000001,-73.087749,Connecticut,1
CA,93,510,0,1,19,136.8,113,23.26,179.5,105,15.26,71.1,95,3.2,12.5,3,3.38,2,36.778261,-119.417932,California,0
OH,134,415,0,0,0,7.8,86,1.33,171.4,100,14.57,186.5,80,8.39,12.9,2,3.48,2,40.417287,-82.907123,Ohio,0
IL,134,408,0,0,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1,40.633125,-89.398528,Illinois,0
DE,224,510,1,0,0,171.5,99,29.16,160.0,103,13.6,212.4,102,9.56,5.0,2,1.35,1,38.910832,-75.52767,Delaware,1
DC,103,510,0,1,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,8.9,3,2.4,0,38.905985,-77.03341800000003,District of Columbia,0
AL,70,415,0,0,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1,32.318231,-86.902298,Alabama,0
NV,42,415,0,0,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,5.8,3,1.57,1,38.80261,-116.419389,Nevada,1
OR,99,408,0,0,0,256.4,44,43.59,214.5,105,18.23,233.7,75,10.52,7.9,1,2.13,3,43.804133,-120.554201,Oregon,1
OH,87,510,0,0,0,153.3,106,26.06,224.5,117,19.08,273.4,152,12.3,8.9,5,2.4,2,40.417287,-82.907123,Ohio,0
NM,112,415,0,0,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,34.97273,-105.032363,New Mexico,0
OK,117,415,0,0,0,134.7,121,22.9,180.0,83,15.3,200.9,104,9.04,7.7,3,2.08,1,35.007752,-97.092877,Oklahoma,0
NM,21,415,0,1,19,132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,12.9,7,3.48,3,34.97273,-105.032363,New Mexico,0
MA,47,415,0,0,0,155.3,116,26.4,188.2,85,16.0,247.0,73,11.12,12.3,4,3.32,3,42.407211,-71.382437,Massachusetts,0
FL,110,415,0,0,0,242.5,110,41.23,162.3,140,13.8,184.1,86,8.28,7.8,3,2.11,4,27.664827,-81.515754,Florida,0
LA,158,408,0,0,0,202.0,126,34.34,163.5,86,13.9,195.4,84,8.79,10.4,6,2.81,1,31.244823,-92.145024,Louisiana,0
MN,117,408,0,1,21,153.2,112,26.04,263.3,110,22.38,135.0,85,6.08,11.9,7,3.21,1,46.729553,-94.6859,Minnesota,0
KY,155,510,0,0,0,184.6,102,31.38,196.0,117,16.66,226.5,122,10.19,7.8,1,2.11,1,37.839333,-84.27001800000002,Kentucky,0
NJ,113,408,0,0,0,132.1,72,22.46,247.5,107,21.04,246.2,123,11.08,6.9,6,1.86,3,40.058324,-74.405661,New Jersey,0
LA,149,415,0,1,20,198.9,77,33.81,274.0,88,23.29,190.7,76,8.58,14.3,9,3.86,1,31.244823,-92.145024,Louisiana,0
